CODIGO_ACTIVIDAD,ANIO,MES,ENTIDAD,K100W,M000W,H000W_I000W,REMUNERACION_MEDIA,J000W,ESTATUS
46,2016,	12,Sinaloa,127.83346520,166.14846244,120.53831042,139.83211600,168.55127005,Cifras definitivas
46,2016,	12,Sonora,125.98984867,148.28995113,113.47697675,133.09080829,151.02742558,Cifras definitivas
46,2016,	12,Tabasco,112.11349693,140.53404603,129.39178858,122.69739618,158.76035546,Cifras definitivas
46,2016,	12,Tamaulipas,122.49627405,159.12862739,110.86639354,149.04828860,165.24446220,Cifras definitivas
46,2016,	12,Tlaxcala,126.55798071,141.90547168,107.81937937,151.72329948,163.58711986,Cifras definitivas
46,2016,	12,Veracruz de Ignacio de la Llave,119.20168761,136.42336512,117.51205181,136.25701411,160.11841301,Cifras definitivas
46,2016,	12,Yucatán,137.25197351,154.52336009,123.12003637,124.49493668,153.27821132,Cifras definitivas
46,2016,	12,Zacatecas,126.90014942,158.56480803,111.78458779,153.00505255,171.03606729,Cifras definitivas
46,2017,	01,Aguascalientes,112.47411042,123.36555421,116.73128046,100.41431254,117.21491279,Cifras definitivas
46,2017,	01,Baja California,117.23949793,120.09964063,110.38867723,102.95590406,113.65166062,Cifras definitivas
46,2017,	01,Baja California Sur,117.39492122,123.85483218,119.46880871,99.57361462,118.95941118,Cifras definitivas
46,2017,	01,Campeche,96.15450261,107.09145434,147.39143381,98.83132195,145.66890247,Cifras definitivas
46,2017,	01,Coahuila de Zaragoza,103.64303872,113.36740053,104.90583719,105.77662177,110.96585062,Cifras definitivas
46,2017,	01,Colima,107.43574712,124.85005023,122.79598342,90.28647942,110.86817030,Cifras definitivas
46,2017,	01,Chiapas,111.21775614,117.97764500,132.11199863,86.73874067,114.59228388,Cifras definitivas
46,2017,	01,Chihuahua,114.34090200,121.90245032,114.98819223,106.83909550,122.85234451,Cifras definitivas
46,2017,	01,Ciudad de México,102.68117848,108.28369510,107.26930292,102.18037787,109.60817906,Cifras definitivas
46,2017,	01,Durango,113.23495394,122.80330527,118.99845347,96.86391391,115.26655952,Cifras definitivas
46,2017,	01,Guanajuato,123.07516906,138.88715873,127.44893746,97.52992188,124.30084914,Cifras definitivas
46,2017,	01,Guerrero,103.05444536,108.80793720,107.04706377,104.34089818,111.69386781,Cifras definitivas
46,2017,	01,Hidalgo,105.56820374,141.74827729,118.31602886,101.82377814,120.47385073,Cifras definitivas
46,2017,	01,Jalisco,108.43255045,119.16402353,107.61331184,103.12261128,110.97365725,Cifras definitivas
46,2017,	01,México,107.57898165,119.83065131,102.68093509,111.97031429,114.97216574,Cifras definitivas
46,2017,	01,Michoacán de Ocampo,116.71499274,128.07288697,108.82744367,108.51910509,118.09856796,Cifras definitivas
46,2017,	01,Morelos,105.82905637,113.31226581,122.07143673,98.62377067,120.39145381,Cifras definitivas
46,2017,	01,Nayarit,130.47477686,131.01638448,131.65573297,93.32130146,122.86284345,Cifras definitivas
46,2017,	01,Nuevo León,106.18229839,114.91803888,113.45767506,100.45002532,113.96826332,Cifras definitivas
46,2017,	01,Oaxaca,109.86357505,116.56784069,122.89828191,96.32067180,118.37645077,Cifras definitivas
46,2017,	01,Puebla,105.72731339,116.53019960,127.85710385,92.20389975,117.88923586,Cifras definitivas
46,2017,	01,Querétaro de Arteaga,114.92616995,122.01636053,121.21472843,101.92043399,123.54257727,Cifras definitivas
46,2017,	01,Quintana Roo,123.77208662,138.10087129,124.34169732,101.53855237,126.25475945,Cifras definitivas
46,2017,	01,San Luis Potosí,113.33427622,119.74992873,115.45297470,103.88681862,119.94042242,Cifras definitivas
46,2017,	01,Sinaloa,98.97975537,112.22886876,119.30281438,112.34988244,134.03657170,Cifras definitivas
46,2017,	01,Sonora,105.73383315,112.43115751,113.34512954,103.40466708,117.20415385,Cifras definitivas
46,2017,	01,Tabasco,89.11835394,102.42049264,127.86834445,94.72541628,121.12382157,Cifras definitivas
46,2017,	01,Tamaulipas,101.79656666,128.37399861,112.47720758,114.61862502,128.91982879,Cifras definitivas
46,2017,	01,Tlaxcala,109.23581214,115.35977644,107.71287827,120.17342878,129.44225906,Cifras definitivas
46,2017,	01,Veracruz de Ignacio de la Llave,95.57906869,105.10120104,115.77554746,106.06116450,122.79289384,Cifras definitivas
46,2017,	01,Yucatán,107.25747600,115.60373456,121.85280474,97.63427873,118.97010702,Cifras definitivas
46,2017,	01,Zacatecas,101.59126110,118.20939995,111.33848816,117.51800617,130.84277138,Cifras definitivas
46,2017,	02,Aguascalientes,102.63438536,108.18962830,117.18931899,99.03803125,116.06199436,Cifras definitivas
46,2017,	02,Baja California,113.83644818,113.25554728,110.65302613,103.30592682,114.31113420,Cifras definitivas
46,2017,	02,Baja California Sur,119.16804837,118.38611334,119.00497198,95.64045164,113.81689267,Cifras definitivas
46,2017,	02,Campeche,90.35653117,94.88126278,146.82580583,96.30130076,141.39516086,Cifras definitivas
46,2017,	02,Coahuila de Zaragoza,102.91221646,105.32685629,104.99123733,102.50761584,107.62401423,Cifras definitivas
46,2017,	02,Colima,112.93574549,124.96390146,125.02267400,92.59325832,115.76256749,Cifras definitivas
46,2017,	02,Chiapas,103.95057881,106.49242794,132.14486647,80.52855817,106.41435566,Cifras definitivas
46,2017,	02,Chihuahua,114.17394931,110.08751576,114.58524012,103.10080866,118.13830917,Cifras definitivas
46,2017,	02,Ciudad de México,102.09951504,97.81296313,106.89211685,102.11777244,109.15584864,Cifras definitivas
46,2017,	02,Durango,106.94542264,108.69040907,118.60851908,91.73930184,108.81062733,Cifras definitivas
46,2017,	02,Guanajuato,109.01906926,115.35448989,127.50696647,98.40482247,125.47300399,Cifras definitivas
46,2017,	02,Guerrero,95.83499245,93.69734192,107.97039965,97.50786895,105.27963580,Cifras definitivas
46,2017,	02,Hidalgo,98.01929631,132.00667610,117.61460284,97.36942628,114.52066401,Cifras definitivas
46,2017,	02,Jalisco,100.80995570,107.77492138,106.45469691,100.62274223,107.11763526,Cifras definitivas
46,2017,	02,México,100.98796537,105.64863103,103.70692478,111.54604240,115.68097029,Cifras definitivas
46,2017,	02,Michoacán de Ocampo,110.49160298,115.82960389,108.53681811,104.93771690,113.89605892,Cifras definitivas
46,2017,	02,Morelos,97.22838648,99.35586321,123.03400269,95.11207901,117.02019785,Cifras definitivas
46,2017,	02,Nayarit,114.72176675,116.35390769,132.39328119,90.10572191,119.29392177,Cifras definitivas
46,2017,	02,Nuevo León,102.40478921,108.67751317,113.18139039,99.10664387,112.17027750,Cifras definitivas
46,2017,	02,Oaxaca,101.81593702,103.91570411,120.80547587,97.15827577,117.37251739,Cifras definitivas
46,2017,	02,Puebla,99.29299150,103.87620589,128.24132031,90.39722332,115.92659271,Cifras definitivas
46,2017,	02,Querétaro de Arteaga,106.73732965,109.44954257,117.57274515,104.19209956,122.50151168,Cifras definitivas
46,2017,	02,Quintana Roo,118.88504872,123.21160447,124.40514274,100.82127574,125.42685200,Cifras definitivas
46,2017,	02,San Luis Potosí,104.64284115,106.99330017,115.58092137,101.46935431,117.27921462,Cifras definitivas
46,2017,	02,Sinaloa,101.90758398,110.87337562,120.10162990,108.58859889,130.41667715,Cifras definitivas
46,2017,	02,Sonora,103.26588826,106.94846994,112.95409168,101.91540168,115.11761625,Cifras definitivas
46,2017,	02,Tabasco,83.59660360,89.07040339,127.38163939,94.11705351,119.88784571,Cifras definitivas
46,2017,	02,Tamaulipas,99.24774525,118.56522915,113.52881182,113.18252197,128.49477238,Cifras definitivas
46,2017,	02,Tlaxcala,100.94806186,106.22452224,108.29499385,109.89267382,119.00826436,Cifras definitivas
46,2017,	02,Veracruz de Ignacio de la Llave,93.22019947,94.80920728,115.46746039,105.34500392,121.63920067,Cifras definitivas
46,2017,	02,Yucatán,103.34992308,107.54070047,122.18630568,94.04648838,114.91192977,Cifras definitivas
46,2017,	02,Zacatecas,91.12293567,106.36797297,112.30010817,109.76920705,123.27093826,Cifras definitivas
46,2017,	03,Aguascalientes,117.15357238,118.89596581,116.60513381,112.10906977,130.72493082,Cifras definitivas
46,2017,	03,Baja California,132.01667956,127.96705456,110.82569130,111.40637538,123.46688567,Cifras definitivas
46,2017,	03,Baja California Sur,137.34512589,135.75354155,122.61421351,101.88371825,124.92391983,Cifras definitivas
46,2017,	03,Campeche,99.33914815,103.28967994,136.68819446,106.82512069,146.01732870,Cifras definitivas
46,2017,	03,Coahuila de Zaragoza,117.79903949,116.54014755,104.12644656,110.69369778,115.26141406,Cifras definitivas
46,2017,	03,Colima,123.81055510,129.43854356,125.11708016,101.29082036,126.73211690,Cifras definitivas
46,2017,	03,Chiapas,118.07048654,119.09887929,134.75765319,83.10995876,111.99702999,Cifras definitivas
46,2017,	03,Chihuahua,128.54760093,124.11935608,114.62150197,108.76285714,124.66562044,Cifras definitivas
46,2017,	03,Ciudad de México,111.98507013,107.21317927,107.72040246,107.11195589,115.38142997,Cifras definitivas
46,2017,	03,Durango,119.22033107,118.22193828,117.63840257,102.32125851,120.36909400,Cifras definitivas
46,2017,	03,Guanajuato,123.85730211,127.33542066,126.71463797,103.01369682,130.53343298,Cifras definitivas
46,2017,	03,Guerrero,110.49411225,129.43670171,107.52481176,105.36930726,113.29814928,Cifras definitivas
46,2017,	03,Hidalgo,109.01582960,141.13097206,117.28910922,106.12679005,124.47516669,Cifras definitivas
46,2017,	03,Jalisco,113.46869872,119.65573382,106.28125134,108.35119562,115.15700655,Cifras definitivas
46,2017,	03,México,114.76519731,118.47663599,104.55047813,118.56966113,123.96514763,Cifras definitivas
46,2017,	03,Michoacán de Ocampo,118.44670459,132.36662546,109.69650611,110.67553901,121.40719941,Cifras definitivas
46,2017,	03,Morelos,108.67089371,108.54906311,122.24746612,108.73806548,132.92952976,Cifras definitivas
46,2017,	03,Nayarit,132.22816519,129.11181065,133.49435828,94.80491352,126.55921092,Cifras definitivas
46,2017,	03,Nuevo León,118.82758246,119.05012859,113.06771183,104.26162433,117.88623295,Cifras definitivas
46,2017,	03,Oaxaca,114.36769794,111.32950185,121.98556200,101.60011568,123.93747210,Cifras definitivas
46,2017,	03,Puebla,110.08065144,111.14954209,127.99818799,95.53644095,122.28491328,Cifras definitivas
46,2017,	03,Querétaro de Arteaga,120.91075399,120.63587697,122.13610530,106.60372940,130.20164319,Cifras definitivas
46,2017,	03,Quintana Roo,130.75538541,134.70082320,124.34791299,105.97186864,131.77380701,Cifras definitivas
46,2017,	03,San Luis Potosí,124.65227375,118.24859691,115.67850131,108.58683572,125.61162418,Cifras definitivas
46,2017,	03,Sinaloa,126.70154335,118.70722706,118.47985028,116.74954345,138.32468428,Cifras definitivas
46,2017,	03,Sonora,117.58840593,118.56761515,112.98781171,108.18129864,122.23168201,Cifras definitivas
46,2017,	03,Tabasco,92.97556809,98.35726817,125.76596275,99.31926278,124.90982703,Cifras definitivas
46,2017,	03,Tamaulipas,110.53978384,130.57802383,113.33726055,117.96025782,133.69292475,Cifras definitivas
46,2017,	03,Tlaxcala,105.16254190,105.05293525,105.69525197,119.48402028,126.28893630,Cifras definitivas
46,2017,	03,Veracruz de Ignacio de la Llave,103.71422994,102.80804176,115.45095782,110.94599561,128.08821460,Cifras definitivas
46,2017,	03,Yucatán,116.03767005,115.53530009,122.75629679,96.18816005,118.07702323,Cifras definitivas
46,2017,	03,Zacatecas,103.43309618,109.92876361,113.41865930,116.38860720,132.00639786,Cifras definitivas
46,2017,	04,Aguascalientes,106.43584545,113.56555830,116.64641667,101.22005400,118.06956594,Cifras definitivas
46,2017,	04,Baja California,122.71833153,124.89060728,110.66771616,110.18759294,121.94209260,Cifras definitivas
46,2017,	04,Baja California Sur,131.15729737,134.53566243,121.72868019,99.78570799,121.46782535,Cifras definitivas
46,2017,	04,Campeche,93.67989526,98.44422129,140.42909443,101.66378650,142.76553474,Cifras definitivas
46,2017,	04,Coahuila de Zaragoza,111.45987827,115.77450309,104.67767441,106.43759774,111.41640201,Cifras definitivas
46,2017,	04,Colima,121.49243983,134.62356972,122.86404110,102.26289762,125.64432856,Cifras definitivas
46,2017,	04,Chiapas,106.75521024,111.95789594,135.97122133,81.65742065,111.03059216,Cifras definitivas
46,2017,	04,Chihuahua,118.79215254,120.37725136,116.45175486,107.84175190,125.58361256,Cifras definitivas
46,2017,	04,Ciudad de México,101.03422436,98.49550891,107.91064056,100.11850575,108.03852087,Cifras definitivas
46,2017,	04,Durango,110.66639788,116.63729611,116.89853955,96.26510526,112.53250215,Cifras definitivas
46,2017,	04,Guanajuato,111.87850771,121.84182481,125.68248605,100.01894173,125.70629249,Cifras definitivas
46,2017,	04,Guerrero,97.53805373,111.59591590,107.20520111,100.44541301,107.68270702,Cifras definitivas
46,2017,	04,Hidalgo,98.54164363,147.10659616,117.63542411,99.39245166,116.92073204,Cifras definitivas
46,2017,	04,Jalisco,103.30670338,111.33380152,106.65711031,103.46937461,110.35744502,Cifras definitivas
46,2017,	04,México,110.67750950,117.53794998,104.42068516,111.13877829,116.05187377,Cifras definitivas
46,2017,	04,Michoacán de Ocampo,114.48256074,120.94892628,110.52601548,103.55651812,114.45689325,Cifras definitivas
46,2017,	04,Morelos,100.85074361,105.21119322,121.88711797,102.16098663,124.52108229,Cifras definitivas
46,2017,	04,Nayarit,123.72503092,162.81598789,133.45626682,91.05714095,121.52146098,Cifras definitivas
46,2017,	04,Nuevo León,108.94729975,114.65521262,112.82237835,100.32909017,113.19366571,Cifras definitivas
46,2017,	04,Oaxaca,105.11778850,106.93975357,121.82600341,96.25954157,117.26915240,Cifras definitivas
46,2017,	04,Puebla,103.07953195,107.40937816,126.65266463,92.00790678,116.53046561,Cifras definitivas
46,2017,	04,Querétaro de Arteaga,111.30055053,114.64424851,121.72275894,99.92290951,121.62892227,Cifras definitivas
46,2017,	04,Quintana Roo,123.28098633,130.18472136,126.15081705,103.26364259,130.26792884,Cifras definitivas
46,2017,	04,San Luis Potosí,105.96336435,113.29913459,115.75540264,102.74845119,118.93688338,Cifras definitivas
46,2017,	04,Sinaloa,107.18539861,118.22277668,119.02278594,112.92580015,134.40743338,Cifras definitivas
46,2017,	04,Sonora,109.37770003,114.55706806,113.11762298,104.71079981,118.44636775,Cifras definitivas
46,2017,	04,Tabasco,87.52150975,92.19043525,123.74917996,98.39993412,121.76911155,Cifras definitivas
46,2017,	04,Tamaulipas,103.40184136,127.38374482,113.66789041,116.93810893,132.92108151,Cifras definitivas
46,2017,	04,Tlaxcala,105.31175773,107.29760159,105.58811928,114.08432098,120.45948892,Cifras definitivas
46,2017,	04,Veracruz de Ignacio de la Llave,97.95857152,100.13885426,116.29304804,105.17162555,122.30728902,Cifras definitivas
46,2017,	04,Yucatán,105.18995384,111.75726058,122.29355896,97.15395747,118.81303226,Cifras definitivas
46,2017,	04,Zacatecas,94.11384748,107.09267867,112.57034366,115.48058994,129.99689696,Cifras definitivas
46,2017,	05,Aguascalientes,111.50545949,121.05960841,117.97502084,120.08838141,141.67429299,Cifras definitivas
46,2017,	05,Baja California,129.89878895,132.87543137,110.83517999,118.62354123,131.47661543,Cifras definitivas
46,2017,	05,Baja California Sur,134.33919191,139.29323117,119.96901878,111.60163739,133.88738932,Cifras definitivas
46,2017,	05,Campeche,103.06513930,106.45866975,139.19766919,109.66833282,152.65576312,Cifras definitivas
46,2017,	05,Coahuila de Zaragoza,121.43317076,127.05221096,104.19126034,123.87153517,129.06331370,Cifras definitivas
46,2017,	05,Colima,121.91528848,135.59389555,124.45021601,102.56436346,127.64157187,Cifras definitivas
46,2017,	05,Chiapas,110.35544424,119.41476849,138.53736489,88.92864358,123.19939945,Cifras definitivas
46,2017,	05,Chihuahua,130.67999153,128.96147061,114.85933799,119.76360286,137.55968140,Cifras definitivas
46,2017,	05,Ciudad de México,111.99132538,108.33674390,108.53516363,108.90108090,118.19596635,Cifras definitivas
46,2017,	05,Durango,120.96487935,124.08400898,116.74765159,106.74937965,124.62739383,Cifras definitivas
46,2017,	05,Guanajuato,124.72164021,135.43269894,126.52428901,109.06408751,137.99256129,Cifras definitivas
46,2017,	05,Guerrero,100.31122593,118.54161059,107.83782081,109.84458108,118.45400251,Cifras definitivas
46,2017,	05,Hidalgo,102.39181634,143.68271984,117.40333658,109.47033712,128.52182835,Cifras definitivas
46,2017,	05,Jalisco,113.31213828,120.24029008,107.17129223,118.79067569,127.30950219,Cifras definitivas
46,2017,	05,México,116.62274026,125.71972877,107.35585962,119.92306257,128.74443471,Cifras definitivas
46,2017,	05,Michoacán de Ocampo,117.54684662,132.59396863,111.20176301,114.93430082,127.80896882,Cifras definitivas
46,2017,	05,Morelos,104.74309052,108.67073021,121.94161949,107.72579760,131.36258220,Cifras definitivas
46,2017,	05,Nayarit,133.69064528,134.18938337,133.13885569,103.87352387,138.29602105,Cifras definitivas
46,2017,	05,Nuevo León,120.64702729,123.68788869,112.94092285,113.40459622,128.08019752,Cifras definitivas
46,2017,	05,Oaxaca,112.74096930,112.65811145,122.79162796,108.48812581,133.21433582,Cifras definitivas
46,2017,	05,Puebla,106.57462525,112.76609578,128.11583367,98.59818814,126.31989072,Cifras definitivas
46,2017,	05,Querétaro de Arteaga,119.56164214,124.01611109,122.07273482,113.68740480,138.78132418,Cifras definitivas
46,2017,	05,Quintana Roo,126.61645842,133.93007340,127.62715837,108.06045099,137.91448292,Cifras definitivas
46,2017,	05,San Luis Potosí,112.91264172,120.86144667,116.16521738,119.27171605,138.55224822,Cifras definitivas
46,2017,	05,Sinaloa,118.28728101,128.14327677,120.57371286,126.46153654,152.47936995,Cifras definitivas
46,2017,	05,Sonora,117.66686154,123.72773441,111.22483080,116.45379454,129.52553594,Cifras definitivas
46,2017,	05,Tabasco,95.23058505,98.73433495,119.77025179,106.59751936,127.67211734,Cifras definitivas
46,2017,	05,Tamaulipas,106.50973632,131.95441812,113.72100278,133.31116973,151.60279904,Cifras definitivas
46,2017,	05,Tlaxcala,109.33449462,107.57593689,106.79032939,118.73583066,126.79838467,Cifras definitivas
46,2017,	05,Veracruz de Ignacio de la Llave,103.16522200,104.19486797,119.26841191,112.32983758,133.97401338,Cifras definitivas
46,2017,	05,Yucatán,113.12185562,117.91396789,124.98159324,104.60404413,130.73580095,Cifras definitivas
46,2017,	05,Zacatecas,103.79318006,117.34057586,111.74035205,129.69849040,144.92554978,Cifras definitivas
46,2017,	06,Aguascalientes,114.31152662,118.06264239,118.84036315,105.69994366,125.61419690,Cifras definitivas
46,2017,	06,Baja California,128.92029103,130.10503489,112.06513020,112.03353794,125.55053016,Cifras definitivas
46,2017,	06,Baja California Sur,138.20885402,136.26898629,120.46883683,104.08535793,125.39042001,Cifras definitivas
46,2017,	06,Campeche,101.50065910,100.76061425,141.13481029,104.02754213,146.81907423,Cifras definitivas
46,2017,	06,Coahuila de Zaragoza,121.84974822,124.64646948,105.45497531,112.05626713,118.16890884,Cifras definitivas
46,2017,	06,Colima,123.86051624,132.52959508,127.05334915,95.06496926,120.78322731,Cifras definitivas
46,2017,	06,Chiapas,111.82551095,113.91688540,137.22994831,87.48380490,120.05398025,Cifras definitivas
46,2017,	06,Chihuahua,128.26112409,126.21979125,118.54539218,110.34952933,130.81428231,Cifras definitivas
46,2017,	06,Ciudad de México,113.56844110,107.80732895,109.34447276,103.51723658,113.19037655,Cifras definitivas
46,2017,	06,Durango,120.82234190,122.22673740,117.63667664,99.57275468,117.13407944,Cifras definitivas
46,2017,	06,Guanajuato,123.72077673,127.07524609,127.82786325,101.99137680,130.37339766,Cifras definitivas
46,2017,	06,Guerrero,113.76173172,105.61909482,107.07936124,104.08584614,111.45445919,Cifras definitivas
46,2017,	06,Hidalgo,101.41628318,141.79315971,120.01369258,101.27355512,121.54213311,Cifras definitivas
46,2017,	06,Jalisco,113.25325819,116.52997763,109.14225443,105.40065797,115.03665429,Cifras definitivas
46,2017,	06,México,122.12169012,128.61926340,106.52458881,112.87456026,120.23916119,Cifras definitivas
46,2017,	06,Michoacán de Ocampo,114.38595975,117.54970941,111.58348603,108.18695100,120.71877136,Cifras definitivas
46,2017,	06,Morelos,102.91042610,104.23045480,122.54375580,105.68104664,129.50552372,Cifras definitivas
46,2017,	06,Nayarit,134.97582644,134.28192671,134.29456973,98.77899466,132.65482586,Cifras definitivas
46,2017,	06,Nuevo León,119.39810795,121.69048702,114.45934421,102.61998281,117.45815935,Cifras definitivas
46,2017,	06,Oaxaca,110.76911404,114.51816224,124.39925052,101.36248157,126.09416738,Cifras definitivas
46,2017,	06,Puebla,106.79440698,111.28230595,128.21234085,95.89394469,122.94787122,Cifras definitivas
46,2017,	06,Querétaro de Arteaga,119.98208788,122.03760503,123.20101031,106.76850932,131.53988218,Cifras definitivas
46,2017,	06,Quintana Roo,128.30802264,130.10477979,129.38673202,105.43223116,136.41531839,Cifras definitivas
46,2017,	06,San Luis Potosí,112.79572755,121.77525418,116.05614329,109.77747188,127.40350007,Cifras definitivas
46,2017,	06,Sinaloa,132.37958158,133.71421429,122.00349517,113.34639999,138.28656964,Cifras definitivas
46,2017,	06,Sonora,117.07672843,119.15601801,112.46398900,108.11370913,121.58898994,Cifras definitivas
46,2017,	06,Tabasco,95.24607132,96.47028732,119.79653339,103.98875019,124.57491784,Cifras definitivas
46,2017,	06,Tamaulipas,108.30380277,131.96648557,114.42177230,119.49753474,136.73119711,Cifras definitivas
46,2017,	06,Tlaxcala,103.64077218,103.74762725,105.31121494,120.14092450,126.52186723,Cifras definitivas
46,2017,	06,Veracruz de Ignacio de la Llave,103.21584382,102.17728004,120.11020167,106.15510976,127.50311642,Cifras definitivas
46,2017,	06,Yucatán,110.92522470,115.31436946,125.64074465,99.40920475,124.89846510,Cifras definitivas
46,2017,	06,Zacatecas,105.24834311,114.58996423,116.20647309,112.11069255,130.27988177,Cifras definitivas
46,2017,	07,Aguascalientes,113.60816749,124.06309198,119.07816867,101.72099344,121.12749614,Cifras definitivas
46,2017,	07,Baja California,133.48067417,135.22689748,112.16550224,109.08400807,122.35462552,Cifras definitivas
46,2017,	07,Baja California Sur,132.11645811,141.74883935,121.41504736,104.65687902,127.06919923,Cifras definitivas
46,2017,	07,Campeche,101.39989754,109.20329682,141.20839893,104.51099718,147.57830582,Cifras definitivas
46,2017,	07,Coahuila de Zaragoza,118.17618015,126.24709610,105.66641046,112.63723729,119.01972549,Cifras definitivas
46,2017,	07,Colima,123.79965641,137.67099344,127.77999317,93.26337530,119.17193459,Cifras definitivas
46,2017,	07,Chiapas,108.69529874,117.97453740,137.97404710,85.14713155,117.48094339,Cifras definitivas
46,2017,	07,Chihuahua,123.84773769,126.22581824,118.90967756,107.74764326,128.12237518,Cifras definitivas
46,2017,	07,Ciudad de México,126.35814514,109.78256921,108.97380686,101.82955870,110.96754662,Cifras definitivas
46,2017,	07,Durango,118.91998788,130.10167862,118.29304581,99.22808479,117.37992380,Cifras definitivas
46,2017,	07,Guanajuato,124.50578196,130.92559731,128.44865984,98.95316104,127.10400923,Cifras definitivas
46,2017,	07,Guerrero,106.07516619,115.45466414,107.75607642,100.70319608,108.51381292,Cifras definitivas
46,2017,	07,Hidalgo,102.12952623,145.55210439,119.92685236,100.94842593,121.06426972,Cifras definitivas
46,2017,	07,Jalisco,111.33847755,118.00932204,108.57272169,102.74556450,111.55365579,Cifras definitivas
46,2017,	07,México,118.93492545,125.19377665,106.40178220,110.62819863,117.71037496,Cifras definitivas
46,2017,	07,Michoacán de Ocampo,119.62745657,121.11742858,113.01783314,105.03750630,118.71111361,Cifras definitivas
46,2017,	07,Morelos,104.96253274,109.41246662,123.73209209,100.34358685,124.15721929,Cifras definitivas
46,2017,	07,Nayarit,136.49748081,133.13217922,135.20135231,98.48591082,133.15428327,Cifras definitivas
46,2017,	07,Nuevo León,116.20300725,122.70242363,115.34669661,100.35775676,115.75935722,Cifras definitivas
46,2017,	07,Oaxaca,112.83756683,113.90410401,123.90276377,96.15184325,119.13479120,Cifras definitivas
46,2017,	07,Puebla,109.03195206,115.16912030,128.31398593,91.59272419,117.52627523,Cifras definitivas
46,2017,	07,Querétaro de Arteaga,119.42693776,123.67582026,123.37611389,102.40086529,126.33820819,Cifras definitivas
46,2017,	07,Quintana Roo,135.30535107,143.13084822,131.80208429,102.30913594,134.84557359,Cifras definitivas
46,2017,	07,San Luis Potosí,114.62351976,125.36416724,115.82134819,104.61995886,121.17224683,Cifras definitivas
46,2017,	07,Sinaloa,121.04858213,128.55882961,123.33509567,114.51042141,141.23153780,Cifras definitivas
46,2017,	07,Sonora,112.74079531,118.38694027,110.11568794,112.34489756,123.70935681,Cifras definitivas
46,2017,	07,Tabasco,90.91501702,97.77815561,120.19591045,102.79535055,123.55580749,Cifras definitivas
46,2017,	07,Tamaulipas,107.18209018,132.86872608,114.76498127,119.59142320,137.24907444,Cifras definitivas
46,2017,	07,Tlaxcala,108.43662672,108.93144923,105.05449551,120.01862902,126.08496523,Cifras definitivas
46,2017,	07,Veracruz de Ignacio de la Llave,106.76628952,107.40591806,118.31363765,106.01170037,125.42629904,Cifras definitivas
46,2017,	07,Yucatán,110.67878360,116.37674067,125.94695989,97.46808690,122.75809231,Cifras definitivas
46,2017,	07,Zacatecas,104.70257229,121.11845946,114.65158034,117.23340435,134.40995077,Cifras definitivas
46,2017,	08,Aguascalientes,117.84799863,120.08177111,118.56933203,104.26697621,123.62865722,Cifras definitivas
46,2017,	08,Baja California,139.21429351,135.03283268,113.91568900,109.01992515,124.19079888,Cifras definitivas
46,2017,	08,Baja California Sur,141.00071502,136.59086097,123.05190825,102.46273744,126.08235367,Cifras definitivas
46,2017,	08,Campeche,99.87945339,104.59761072,141.66748685,102.93665783,145.82777619,Cifras definitivas
46,2017,	08,Coahuila de Zaragoza,119.99721736,125.82463246,105.44510409,114.25021602,120.47125921,Cifras definitivas
46,2017,	08,Colima,131.24415253,136.97525806,128.38254039,93.95145354,120.61726279,Cifras definitivas
46,2017,	08,Chiapas,111.16679892,115.14408233,138.90210009,83.53928247,116.03781775,Cifras definitivas
46,2017,	08,Chihuahua,128.68371730,127.07912914,120.30464200,104.10548379,125.24372958,Cifras definitivas
46,2017,	08,Ciudad de México,121.62507635,106.25610919,108.88422111,104.49227208,113.77559657,Cifras definitivas
46,2017,	08,Durango,119.03276206,126.08140023,118.14943140,97.45381593,115.14112940,Cifras definitivas
46,2017,	08,Guanajuato,127.36693354,129.36936511,130.21573643,99.46506688,129.51916933,Cifras definitivas
46,2017,	08,Guerrero,100.93819569,117.33251192,107.15388572,103.45341730,110.85435655,Cifras definitivas
46,2017,	08,Hidalgo,107.37633096,158.19024861,119.43896262,101.47604645,121.20193719,Cifras definitivas
46,2017,	08,Jalisco,116.47075750,118.89282723,110.16882112,101.00489893,111.27590642,Cifras definitivas
46,2017,	08,México,129.78510446,121.11149092,106.93839924,112.27959094,120.06999722,Cifras definitivas
46,2017,	08,Michoacán de Ocampo,113.05152531,115.23804732,115.01814936,105.12651788,120.91457535,Cifras definitivas
46,2017,	08,Morelos,104.74091904,106.38773907,123.43717360,101.65763420,125.48331040,Cifras definitivas
46,2017,	08,Nayarit,138.02650166,132.74870810,135.29173390,95.94673002,129.80799466,Cifras definitivas
46,2017,	08,Nuevo León,121.44278808,123.78910221,116.22392466,101.76796747,118.27872584,Cifras definitivas
46,2017,	08,Oaxaca,113.44596284,113.39841262,130.30659795,93.08238483,121.29248896,Cifras definitivas
46,2017,	08,Puebla,112.31689346,114.80082973,128.40075227,93.25222141,119.73655380,Cifras definitivas
46,2017,	08,Querétaro de Arteaga,121.98471003,123.12523884,124.60045201,106.58521979,132.80566563,Cifras definitivas
46,2017,	08,Quintana Roo,133.88006985,137.49766034,132.10394920,102.42457289,135.30690574,Cifras definitivas
46,2017,	08,San Luis Potosí,117.87436070,122.67175573,117.63123423,104.43306294,122.84590088,Cifras definitivas
